Temperatura_Max,Temperatura_Min,Umidade_Max,Ventania,Precipitacao,Nuvem,Pressao
34.1,16.1,18.5,4.3,0.0,0.0,1015.0
34.2,16.2,15.7,4.3,0.0,0.0,1014.1
34.2,16.2,19.0,4.3,0.0,0.0,1014.5
34.2,16.2,23.1,4.6,0.0,0.0,1014.9
34.2,16.2,28.0,5.1,0.0,0.0,1015.3
34.2,16.2,34.1,5.6,0.0,0.0,1015.7
34.2,16.2,41.5,6.1,0.0,0.0,1016.1
34.2,16.2,50.6,6.6,0.0,0.0,1016.5
34.2,16.2,52.8,6.6,0.0,0.0,1016.3
34.2,16.2,55.1,6.3,0.0,0.0,1016.1
34.2,16.2,57.4,6.0,0.0,0.0,1015.9
34.2,16.2,60.0,5.7,0.0,0.0,1015.7
34.3,15.9,62.6,5.4,0.0,0.0,1015.4
34.3,14.9,65.4,5.1,0.0,0.0,1015.2
34.3,14.9,58.8,5.0,0.0,0.0,1015.5
34.3,14.9,53.0,5.2,0.0,0.0,1015.8
34.3,14.9,47.8,5.4,0.0,0.0,1016.1
34.3,14.9,43.2,5.6,0.0,0.0,1016.4
34.3,14.9,39.0,5.8,0.0,0.0,1016.7
34.3,14.9,35.3,6.0,0.0,0.0,1017.0
34.3,14.9,29.8,6.0,0.0,0.0,1016.0
34.3,14.9,25.2,5.2,0.0,0.0,1014.9
34.3,14.9,21.3,4.5,0.0,0.0,1013.9
34.3,14.9,18.0,3.7,0.0,0.0,1012.8
34.3,14.9,15.3,3.0,0.0,0.0,1011.7
35.6,14.9,12.9,2.2,0.0,0.0,1010.7
35.6,14.9,17.6,2.2,0.0,0.0,1011.0
35.6,14.9,23.8,2.4,0.0,0.0,1011.4
32.1,13.0,39.8,7.4,0.0,0.0,1014.6
32.1,13.0,60.8,7.4,0.0,0.0,1015.2
32.1,13.0,72.8,7.2,0.0,0.0,1015.6
32.1,13.0,72.7,6.8,0.0,0.0,1016.3
32.1,13.0,71.0,6.5,0.0,0.0,1016.9
32.1,13.0,68.2,5.9,0.0,1.0,1017.5
32.1,13.0,66.3,5.3,0.0,0.0,1017.6
32.1,13.0,61.5,5.3,0.0,0.0,1017.4
32.1,13.0,64.6,5.1,0.0,0.0,1016.8
32.1,13.0,70.5,5.0,0.0,0.0,1016.3
32.1,13.0,76.0,5.7,0.0,0.0,1015.9
32.1,13.0,80.6,6.3,0.0,0.0,1015.7
32.1,13.0,82.3,6.9,0.0,0.0,1016.2
32.1,13.0,82.2,7.4,0.0,0.0,1016.8
32.1,13.0,79.5,7.8,0.0,0.0,1017.6
32.1,13.6,63.9,8.3,0.0,0.0,1018.3
32.1,13.6,51.7,8.7,0.0,0.0,1018.5
32.1,13.6,39.7,8.7,0.0,0.0,1017.9
32.1,13.6,26.8,7.5,0.0,0.0,1017.2
32.1,13.6,20.7,6.9,0.0,0.0,1016.2
32.6,13.6,18.4,6.5,0.0,0.0,1014.9
32.9,13.6,17.8,5.9,0.0,0.0,1014.0
32.9,13.6,20.1,6.1,0.0,0.0,1013.0
32.9,13.6,41.9,8.0,0.0,0.0,1013.0
32.9,13.6,49.6,10.5,0.0,0.0,1013.5
32.9,13.6,52.9,10.5,0.0,0.0,1014.1
32.9,13.6,60.3,9.8,0.0,0.0,1015.2
32.9,13.6,63.2,7.9,0.0,0.0,1015.7
32.9,13.6,59.3,10.8,0.0,0.0,1016.2
32.9,13.6,51.1,12.2,0.0,0.0,1016.3
32.9,13.6,51.0,12.2,0.0,0.0,1016.3
32.9,13.6,53.6,11.5,0.0,0.0,1016.4
32.9,13.6,56.1,9.1,0.0,0.0,1015.6
32.9,13.6,58.5,7.8,0.0,0.0,1014.9
32.9,13.6,62.3,7.4,0.0,0.0,1014.4
32.9,13.6,65.7,8.5,0.0,0.0,1014.1
32.9,13.6,67.7,8.9,0.0,0.0,1014.2
32.8,13.6,67.0,9.7,0.0,0.0,1014.8
32.8,14.1,65.4,9.7,0.0,0.0,1015.4
32.8,14.1,51.4,9.5,0.0,0.0,1016.0
32.8,14.1,45.4,9.3,0.0,0.0,1016.8
32.8,14.1,48.6,9.3,0.0,0.0,1016.9
32.8,14.1,51.9,8.7,0.0,0.0,1017.1
32.8,14.1,55.4,9.6,0.0,0.0,1017.2
32.8,14.1,58.9,10.1,0.0,2.0,1016.9
32.8,14.1,62.6,10.9,0.0,5.0,1016.5
32.4,14.3,66.6,11.8,0.0,7.0,1016.2
29.4,14.4,73.8,11.8,0.0,7.0,1017.0
26.4,14.4,81.8,10.9,0.0,8.0,1017.8
25.3,14.4,91.0,10.2,0.0,8.0,1018.6
25.3,14.4,90.1,10.1,0.0,8.0,1019.5
25.3,14.4,89.1,10.2,0.0,8.0,1020.3
25.3,14.4,88.2,10.2,0.0,8.0,1021.1
25.3,14.3,89.2,10.4,0.0,8.0,1021.1
25.4,14.0,90.1,10.6,0.0,8.0,1021.0
25.4,13.7,91.1,10.8,0.0,8.0,1021.0
25.4,13.7,90.4,10.8,0.0,8.0,1020.7
25.4,13.6,89.7,10.4,0.0,8.0,1020.3
25.4,13.6,89.0,10.0,0.0,8.0,1020.0
25.4,13.6,89.5,9.6,0.0,8.0,1020.1
25.4,13.5,90.0,9.3,0.0,8.0,1020.2
25.4,13.5,90.5,8.9,0.0,8.0,1020.3
25.4,13.5,87.5,8.6,0.0,8.0,1020.9
25.4,13.5,84.6,8.2,0.0,8.0,1021.4
25.4,13.5,81.7,7.9,0.0,8.0,1021.9
25.4,13.5,76.3,7.9,0.0,8.0,1021.2
25.4,13.5,71.3,7.2,0.0,8.0,1020.5
25.4,13.5,66.6,7.0,0.0,8.0,1019.9
24.6,13.5,68.1,7.1,0.0,8.0,1019.1
23.9,13.6,69.7,7.4,0.0,7.0,1018.4
23.2,13.7,71.3,7.9,0.0,7.0,1017.7
20.9,13.7,76.9,7.9,0.0,7.0,1018.1
19.9,13.7,83.0,7.6,0.0,8.0,1018.5
19.9,13.7,89.7,7.6,0.0,8.0,1019.0
19.9,13.7,92.2,7.6,0.0,8.0,1019.3
19.9,13.7,94.8,7.4,0.0,8.0,1019.7
19.9,13.7,97.4,7.2,0.0,8.0,1020.0
19.9,13.7,97.0,7.1,0.0,8.0,1019.8
19.9,13.7,97.4,6.9,0.0,8.0,1019.7
19.9,13.7,96.5,6.7,0.0,8.0,1019.5
19.9,13.7,96.1,6.5,0.0,8.0,1018.8
19.9,13.7,95.9,6.0,0.0,8.0,1018.2
19.9,13.7,95.8,5.5,0.0,8.0,1017.6
19.9,13.7,96.4,5.8,0.0,8.0,1017.9
19.9,13.7,97.8,6.0,0.0,8.0,1018.2
19.9,13.7,100.0,6.1,0.0,8.0,1018.6
19.9,14.4,90.3,6.1,0.0,5.0,1019.0
19.9,14.4,83.7,5.4,0.0,3.0,1019.5
19.9,14.4,77.5,5.0,0.0,0.0,1019.9
22.7,14.4,66.9,4.7,0.0,0.0,1019.1
25.6,14.3,57.9,3.5,0.0,0.0,1018.2
28.5,14.1,50.3,2.1,0.0,0.0,1017.4
29.6,14.0,45.3,3.0,0.0,1.0,1016.3
30.7,13.9,40.8,3.6,0.0,3.0,1015.1
31.8,13.9,36.8,4.4,0.0,4.0,1014.0
31.9,13.9,44.9,4.5,0.0,3.0,1014.5
31.9,13.9,55.2,5.0,0.0,2.0,1014.9
31.9,13.9,68.0,5.6,0.0,2.0,1015.4
31.9,13.9,75.3,5.6,0.0,1.0,1016.3
31.9,13.9,83.6,4.7,0.0,1.0,1017.2
31.9,13.9,92.8,3.8,0.0,0.0,1018.1
31.9,14.1,93.0,4.4,0.0,1.0,1018.2
31.9,14.3,93.1,5.4,0.0,1.0,1018.2
31.9,14.4,93.2,6.4,0.0,2.0,1018.3
31.9,14.4,92.6,6.4,0.0,1.0,1018.0
31.9,14.4,92.0,6.1,0.0,1.0,1017.7
31.9,14.4,91.4,5.8,0.0,1.0,1017.4
31.9,14.4,90.9,5.5,0.0,0.0,1017.9
31.9,14.4,90.4,5.4,0.0,0.0,1018.3
31.8,14.4,89.9,5.3,0.0,0.0,1018.8
31.8,15.2,76.6,5.1,0.0,0.0,1019.2
31.8,15.2,65.6,5.0,0.0,0.0,1019.7
31.8,15.2,56.4,4.9,0.0,0.0,1020.2
31.8,15.2,41.6,4.2,0.0,0.0,1019.3
31.8,15.2,30.7,2.2,0.0,0.0,1018.5
33.7,15.2,22.7,0.9,0.0,0.0,1017.6
33.7,15.1,21.3,1.6,0.0,0.0,1016.9
33.9,15.1,20.1,2.7,0.0,0.0,1016.2
34.1,15.0,18.9,3.8,0.0,0.0,1015.5
34.2,15.0,25.6,4.5,0.0,0.0,1015.8
34.2,15.0,34.8,5.5,0.0,0.0,1016.1
34.2,15.0,47.2,6.6,0.0,0.0,1016.4
34.2,15.0,50.0,6.6,0.0,0.0,1016.9
34.2,15.0,53.0,6.1,0.0,0.0,1017.4
34.2,15.0,56.2,6.2,0.0,0.0,1018.0
34.2,15.0,55.7,6.3,0.0,0.0,1018.0
34.2,15.0,55.3,6.4,0.0,0.0,1018.1
34.2,15.0,54.9,6.5,0.0,0.0,1018.1
34.2,15.0,55.2,6.5,0.0,0.0,1017.7
34.2,15.0,55.5,6.2,0.0,0.0,1017.3
34.2,15.0,55.8,5.9,0.0,0.0,1016.9
34.2,15.0,57.2,5.6,0.0,0.0,1017.2
34.2,15.0,58.7,5.3,0.0,0.0,1017.6
34.1,15.0,60.2,5.0,0.0,0.0,1017.9
34.1,15.9,52.8,5.0,0.0,0.0,1018.3
34.1,15.9,46.4,5.4,0.0,0.0,1018.7
34.1,15.9,41.0,5.7,0.0,0.0,1019.1
34.1,15.9,34.5,5.7,0.0,0.0,1018.3
34.1,15.9,29.0,5.4,0.0,0.0,1017.5
34.1,15.9,24.4,5.1,0.0,0.0,1016.6
34.1,15.9,20.5,4.7,0.0,0.0,1015.8
34.1,15.9,17.2,4.4,0.0,0.0,1014.9
34.3,16.0,14.4,4.4,0.0,0.0,1014.0
34.3,16.0,17.5,4.4,0.0,0.0,1014.5
34.3,16.0,21.4,4.7,0.0,0.0,1014.9
34.3,16.0,26.1,5.2,0.0,0.0,1015.3
34.3,16.0,32.0,5.7,0.0,0.0,1015.7
34.3,16.0,39.3,6.2,0.0,0.0,1016.1
34.3,16.0,48.5,6.7,0.0,0.0,1016.6
34.3,16.0,50.3,6.7,0.0,0.0,1016.3
34.3,16.0,52.1,6.4,0.0,0.0,1016.1
34.3,16.0,54.1,6.1,0.0,0.0,1015.9
34.3,16.0,56.2,5.8,0.0,0.0,1015.7
34.4,15.0,58.4,5.5,0.0,0.0,1015.4
34.4,14.0,60.6,5.2,0.0,0.0,1015.2
34.4,14.0,54.7,5.0,0.0,0.0,1015.5
34.4,14.0,49.4,5.2,0.0,0.0,1015.8
34.4,14.0,44.7,5.4,0.0,0.0,1016.1
34.4,14.0,40.5,5.6,0.0,0.0,1016.4
34.4,14.0,36.8,5.8,0.0,0.0,1016.7
34.4,14.0,33.4,6.0,0.0,0.0,1017.0
34.4,14.0,28.2,6.0,0.0,0.0,1015.9
34.4,14.0,23.9,5.3,0.0,0.0,1014.9
34.4,14.0,20.1,4.5,0.0,0.0,1013.8
34.4,14.0,17.0,3.8,0.0,0.0,1012.8
34.4,14.0,14.5,3.1,0.0,0.0,1011.7
35.5,14.0,12.4,2.4,0.0,0.0,1010.6
35.5,14.0,16.0,2.4,0.0,0.0,1011.0
35.5,14.0,21.2,2.5,0.0,0.0,1011.4
31.8,13.9,36.8,7.5,0.0,0.0,1014.5
31.8,13.9,54.7,7.5,0.0,0.0,1015.2
31.8,13.9,67.2,7.3,0.0,0.0,1015.6
31.8,13.9,68.3,6.9,0.0,0.0,1016.3
31.8,13.9,69.3,6.6,0.0,0.0,1016.9
31.8,13.9,65.7,5.9,0.0,1.0,1017.6
31.8,13.9,62.9,5.2,0.0,0.0,1017.7
31.8,13.9,54.6,5.2,0.0,0.0,1017.4
31.8,14.0,56.2,4.8,0.0,0.0,1016.9
31.8,14.0,61.7,4.9,0.0,0.0,1016.4
31.8,14.0,67.0,5.6,0.0,0.0,1016.0
31.8,14.0,71.7,6.2,0.0,0.0,1015.8
31.8,14.0,74.5,6.8,0.0,0.0,1016.3
31.8,14.0,76.0,7.2,0.0,0.0,1016.9
31.7,14.0,76.6,7.6,0.0,0.0,1017.7
31.7,14.7,62.1,8.0,0.0,0.0,1018.4
31.7,14.7,50.5,8.5,0.0,0.0,1018.6
31.7,14.7,40.0,8.5,0.0,0.0,1017.9
31.7,14.7,27.1,6.9,0.0,0.0,1017.2
31.7,14.7,20.7,6.4,0.0,0.0,1016.2
32.1,14.7,18.6,6.1,0.0,0.0,1014.9
32.4,14.7,17.8,5.6,0.0,0.0,1013.9
32.4,14.7,19.9,6.0,0.0,0.0,1013.0
32.4,14.7,44.7,8.2,0.0,0.0,1013.1
32.4,14.7,48.4,10.8,0.0,0.0,1013.6
32.4,14.7,49.3,10.8,0.0,0.0,1014.3
32.4,14.7,62.0,9.1,0.0,0.0,1015.4
32.4,14.7,61.9,7.6,0.0,0.0,1015.8
32.4,14.7,63.0,9.8,0.0,0.0,1016.3
32.4,14.7,53.9,11.1,0.0,0.0,1016.4
32.4,14.7,52.4,11.1,0.0,0.0,1016.4
32.4,14.7,54.0,10.6,0.0,0.0,1016.5
32.4,14.7,54.8,8.6,0.0,0.0,1015.7
32.4,14.7,54.6,7.9,0.0,0.0,1015.0
32.4,14.7,57.1,7.3,0.0,0.0,1014.5
32.4,14.7,59.6,8.7,0.0,0.0,1014.1
32.4,14.7,61.1,9.4,0.0,0.0,1014.3
32.4,14.7,61.8,10.2,0.0,0.0,1014.8
32.4,15.0,64.2,10.2,0.0,0.0,1015.4
32.4,15.0,49.0,9.9,0.0,0.0,1016.0
32.4,15.0,44.5,9.3,0.0,0.0,1016.9
32.4,15.0,48.3,9.3,0.0,0.0,1017.0
32.4,15.0,52.2,8.8,0.0,0.0,1017.1
32.4,15.0,56.3,9.4,0.0,0.0,1017.2
32.4,15.0,60.0,10.0,0.0,2.0,1016.9
32.4,15.0,64.0,10.8,0.0,5.0,1016.5
32.1,15.2,68.3,12.0,0.0,7.0,1016.2
28.8,15.3,75.3,12.0,0.0,7.0,1017.0
26.1,15.4,83.4,11.0,0.0,8.0,1017.8
25.0,15.1,92.1,10.3,0.0,8.0,1018.6
25.0,14.8,91.4,10.3,0.0,8.0,1019.5
25.0,14.5,90.7,10.4,0.0,8.0,1020.3
25.0,14.1,89.8,10.4,0.0,8.0,1021.2
25.1,13.8,90.5,10.7,0.0,8.0,1021.1
25.1,13.5,91.2,10.9,0.0,8.0,1021.1
25.1,13.2,91.9,11.1,0.0,8.0,1021.0
25.1,13.2,91.2,11.1,0.0,8.0,1020.7
25.1,13.2,90.4,10.6,0.0,8.0,1020.3
25.1,13.2,89.7,10.2,0.0,8.0,1020.0
25.1,13.2,90.2,9.7,0.0,8.0,1020.1
25.1,13.1,90.7,9.3,0.0,8.0,1020.2
25.1,13.1,91.2,8.9,0.0,8.0,1020.3
25.1,13.1,88.0,8.5,0.0,8.0,1020.9
25.1,13.1,84.9,8.2,0.0,8.0,1021.4
25.1,13.1,82.0,8.0,0.0,8.0,1021.9
25.1,13.1,76.9,8.0,0.0,8.0,1021.2
25.1,13.1,72.3,7.3,0.0,8.0,1020.6
25.1,13.1,68.0,7.1,0.0,8.0,1019.9
24.3,13.2,69.3,7.1,0.0,8.0,1019.2
23.4,13.2,70.8,7.4,0.0,7.0,1018.5
22.7,13.3,72.2,7.8,0.0,7.0,1017.7
20.4,13.4,77.8,7.8,0.0,7.0,1018.2
19.5,13.4,86.3,7.5,0.0,8.0,1018.6
19.5,13.4,90.1,7.5,0.0,8.0,1019.0
19.5,13.4,92.4,7.5,0.0,8.0,1019.3
19.5,13.4,94.7,7.4,0.0,8.0,1019.7
19.5,13.4,98.1,7.3,0.0,8.0,1020.1
19.5,13.4,97.9,7.3,0.0,8.0,1019.9
19.5,13.4,97.7,6.9,0.0,8.0,1019.7
19.5,13.4,98.2,6.6,0.0,8.0,1019.5
19.5,13.4,93.8,6.3,0.0,8.0,1018.9
19.5,13.4,97.0,5.8,0.0,8.0,1018.3
19.5,13.4,96.7,5.4,0.0,8.0,1017.6
19.5,13.4,96.9,5.8,0.0,8.0,1017.9
19.5,13.4,98.4,5.9,0.0,8.0,1018.3
19.5,13.4,97.6,5.9,0.0,8.0,1018.6
19.5,14.1,90.2,5.9,0.0,5.0,1019.0
19.5,14.1,83.4,5.2,0.0,3.0,1019.5
19.7,14.1,77.3,4.7,0.0,0.0,1019.9
22.7,14.1,66.5,4.5,0.0,0.0,1019.1
25.5,13.9,57.5,3.4,0.0,0.0,1018.2
28.3,13.8,50.1,2.1,0.0,0.0,1017.4
29.3,13.7,45.7,3.0,0.0,2.0,1016.3
30.3,13.6,41.7,3.3,0.0,3.0,1015.2
31.4,13.6,38.1,4.2,0.0,5.0,1014.0
31.5,13.6,43.9,4.3,0.0,4.0,1014.5
31.5,13.6,51.7,4.8,0.0,3.0,1015.0
31.5,13.6,62.0,5.3,0.0,2.0,1015.5
31.5,13.6,70.5,5.3,0.0,1.0,1016.4
31.5,13.6,80.1,4.5,0.0,1.0,1017.3
31.5,13.6,91.1,3.8,0.0,0.0,1018.2
31.5,13.8,90.5,4.5,0.0,1.0,1018.3
31.4,14.0,89.9,5.4,0.0,2.0,1018.3
31.4,14.2,89.1,6.3,0.0,2.0,1018.3
31.4,14.3,88.1,6.3,0.0,2.0,1018.0
31.4,14.3,86.9,6.0,0.0,1.0,1017.7
31.4,14.3,85.6,5.8,0.0,1.0,1017.5
31.4,14.3,85.7,5.5,0.0,1.0,1017.9
31.4,14.3,85.8,5.4,0.0,1.0,1018.4
31.4,14.3,85.9,5.2,0.0,0.0,1018.8
31.3,15.8,73.9,5.1,0.0,0.0,1019.3
31.3,15.9,63.8,5.1,0.0,0.0,1019.8
31.3,15.9,55.3,5.1,0.0,0.0,1020.2
31.3,15.9,40.8,5.1,0.0,0.0,1019.4
31.3,15.9,30.3,3.3,0.0,0.0,1018.5
33.4,15.9,22.7,1.5,0.0,0.0,1017.7
33.4,15.8,21.5,1.9,0.0,0.0,1016.9
33.6,15.7,20.3,3.0,0.0,0.0,1016.2
33.8,15.7,19.1,4.1,0.0,0.0,1015.5
33.9,15.7,25.2,4.6,0.0,0.0,1015.8
33.9,15.7,33.4,5.6,0.0,0.0,1016.2
33.9,15.7,44.8,6.5,0.0,0.0,1016.5
33.9,15.7,47.9,6.5,0.0,0.0,1017.0
33.9,15.7,51.3,6.2,0.0,0.0,1017.5
33.9,15.7,54.9,6.3,0.0,0.0,1018.0
33.9,15.7,54.7,6.3,0.0,0.0,1018.1
33.9,15.7,54.5,6.3,0.0,0.0,1018.2
33.9,15.7,54.2,6.3,0.0,0.0,1018.3
33.9,15.7,53.7,6.3,0.0,0.0,1017.8
33.9,15.7,53.0,6.1,0.0,0.0,1017.4
33.9,15.7,52.2,5.9,0.0,0.0,1016.9
33.9,15.7,53.3,5.7,0.0,0.0,1017.3
33.9,15.7,54.5,5.3,0.0,0.0,1017.6
33.8,15.7,55.7,5.0,0.0,0.0,1018.0
33.8,17.2,49.7,5.0,0.0,0.0,1018.4
33.8,17.2,44.4,5.4,0.0,0.0,1018.8
33.8,17.2,39.8,5.8,0.0,0.0,1019.2
33.8,17.2,33.5,5.8,0.0,0.0,1018.3
33.8,17.2,28.2,5.5,0.0,0.0,1017.5
33.8,17.2,23.8,5.1,0.0,0.0,1016.6
33.8,17.2,20.1,4.7,0.0,0.0,1015.8
33.8,17.2,17.0,4.3,0.0,0.0,1014.9
33.8,17.3,14.6,4.3,0.0,0.0,1014.0
33.9,17.3,16.9,4.3,0.0,0.0,1014.5
33.9,17.3,19.9,4.7,0.0,0.0,1014.9
33.9,17.3,23.7,5.2,0.0,0.0,1015.3
33.9,17.3,28.5,5.8,0.0,0.0,1015.7
33.9,17.3,34.7,6.3,0.0,0.0,1016.2
33.9,17.3,42.4,6.9,0.0,0.0,1016.6
33.9,17.3,44.2,6.9,0.0,0.0,1016.4
33.9,17.3,46.1,6.6,0.0,0.0,1016.2
33.9,17.3,48.1,6.2,0.0,0.0,1015.9
33.9,17.3,50.3,5.9,0.0,0.0,1015.7
33.9,16.7,52.6,5.6,0.0,0.0,1015.5
33.9,15.9,55.1,5.3,0.0,0.0,1015.2
33.9,15.9,50.3,5.1,0.0,0.0,1015.5
33.9,15.9,45.9,5.3,0.0,0.0,1015.8
33.9,15.9,42.0,5.5,0.0,0.0,1016.1
33.9,15.9,38.4,5.6,0.0,0.0,1016.4
33.9,15.9,35.2,5.8,0.0,0.0,1016.7
33.9,15.9,32.3,6.0,0.0,0.0,1017.0
33.9,15.9,27.4,6.0,0.0,0.0,1016.0
33.9,15.9,23.2,5.3,0.0,0.0,1014.9
33.9,15.9,19.7,4.6,0.0,0.0,1013.9
33.9,15.9,16.8,4.0,0.0,0.0,1012.8
33.9,15.9,14.3,3.3,0.0,0.0,1011.8
35.1,15.8,12.3,2.7,0.0,0.0,1010.7
35.1,15.8,15.2,2.6,0.0,0.0,1011.1
35.1,15.8,19.5,2.7,0.0,0.0,1011.5
32.2,13.7,36.0,7.5,0.0,0.0,1014.5
32.2,13.7,53.5,7.5,0.0,0.0,1015.2
32.2,13.7,68.5,7.3,0.0,0.0,1015.7
32.2,13.7,70.8,7.0,0.0,0.0,1016.4
32.2,13.7,71.6,6.7,0.0,0.0,1017.0
32.2,13.7,68.4,5.7,0.0,1.0,1017.6
32.2,13.7,63.0,5.1,0.0,0.0,1017.7
32.2,13.7,55.9,5.1,0.0,0.0,1017.4
32.2,13.7,58.0,4.9,0.0,0.0,1016.9
32.2,13.7,63.3,5.0,0.0,0.0,1016.4
32.2,13.7,69.1,5.7,0.0,0.0,1015.9
32.2,13.7,74.7,6.3,0.0,0.0,1015.7
32.2,13.7,77.3,6.8,0.0,0.0,1016.2
32.2,13.7,78.4,7.3,0.0,0.0,1016.8
32.2,13.7,76.9,7.6,0.0,0.0,1017.6
32.2,14.3,61.4,8.0,0.0,0.0,1018.3
32.2,14.3,49.2,8.4,0.0,0.0,1018.5
32.2,14.3,37.5,8.4,0.0,0.0,1017.8
32.2,14.3,24.7,6.6,0.0,0.0,1017.1
32.2,14.3,19.3,6.3,0.0,0.0,1016.1
32.6,14.3,17.5,5.8,0.0,0.0,1014.8
32.8,14.3,16.9,5.4,0.0,0.0,1013.8
32.8,14.3,18.1,5.6,0.0,0.0,1012.9
32.8,14.3,38.1,7.2,0.0,0.0,1012.9
32.8,14.3,46.5,10.2,0.0,0.0,1013.5
32.8,14.3,49.2,10.2,0.0,0.0,1014.2
32.8,14.3,59.5,9.5,0.0,0.0,1015.3
32.8,14.3,61.2,7.8,0.0,0.0,1015.7
32.8,14.3,61.6,9.8,0.0,0.0,1016.2
32.8,14.3,52.1,11.0,0.0,0.0,1016.4
32.8,14.3,51.3,11.0,0.0,0.0,1016.4
32.8,14.3,53.9,10.4,0.0,0.0,1016.5
32.8,14.3,55.0,8.2,0.0,0.0,1015.6
32.8,14.3,55.4,7.7,0.0,0.0,1014.9
32.8,14.3,58.1,7.3,0.0,0.0,1014.4
32.8,14.3,60.4,8.6,0.0,0.0,1014.1
32.8,14.3,61.3,9.2,0.0,0.0,1014.3
32.8,14.3,60.8,10.1,0.0,0.0,1014.8
32.8,15.1,61.3,10.1,0.0,0.0,1015.3
32.8,15.1,47.7,10.0,0.0,0.0,1016.0
32.8,15.1,42.9,9.2,0.0,0.0,1016.7
32.8,15.1,46.3,9.2,0.0,0.0,1016.8
32.8,15.1,49.9,8.3,0.0,0.0,1016.9
32.8,15.1,53.7,9.2,0.0,0.0,1017.0
32.8,15.1,57.4,9.8,0.0,2.0,1016.7
32.8,15.1,61.5,10.7,0.0,4.0,1016.4
32.7,15.2,65.8,12.0,0.0,6.0,1016.0
29.7,15.3,73.2,12.0,0.0,7.0,1016.9
26.7,15.4,81.7,11.1,0.0,7.0,1017.7
25.6,15.4,91.2,10.3,0.0,8.0,1018.6
25.6,15.1,90.5,10.2,0.0,8.0,1019.4
25.6,14.7,89.6,10.3,0.0,8.0,1020.3
25.7,14.3,88.8,10.3,0.0,8.0,1021.1
25.7,14.0,89.6,10.6,0.0,8.0,1021.1
25.7,13.7,90.5,10.8,0.0,8.0,1021.0
25.7,13.4,91.4,11.0,0.0,8.0,1021.0
25.7,13.4,90.6,11.0,0.0,8.0,1020.7
25.7,13.4,89.8,10.6,0.0,8.0,1020.3
25.7,13.4,89.0,10.2,0.0,8.0,1019.9
25.7,13.4,89.6,9.8,0.0,8.0,1020.1
25.7,13.4,90.1,9.4,0.0,8.0,1020.2
25.7,13.3,90.6,9.0,0.0,8.0,1020.3
25.7,13.3,87.3,8.6,0.0,8.0,1020.8
25.7,13.3,84.1,8.3,0.0,8.0,1021.3
25.7,13.3,81.1,8.2,0.0,8.0,1021.8
25.7,13.3,75.5,8.1,0.0,8.0,1021.1
25.7,13.3,70.3,7.5,0.0,8.0,1020.5
25.7,13.3,65.5,7.3,0.0,7.0,1019.8
24.9,13.4,66.9,7.2,0.0,7.0,1019.1
24.0,13.4,68.4,7.5,0.0,7.0,1018.3
23.2,13.5,70.0,7.9,0.0,6.0,1017.6
20.9,13.6,75.8,7.9,0.0,7.0,1018.0
20.1,13.6,85.4,7.7,0.0,7.0,1018.5
20.1,13.6,89.0,7.7,0.0,8.0,1018.9
20.1,13.6,91.7,7.7,0.0,8.0,1019.3
20.1,13.6,94.4,7.6,0.0,8.0,1019.6
20.1,13.6,97.3,7.4,0.0,8.0,1020.0
20.1,13.6,96.1,7.3,0.0,8.0,1019.8
20.1,13.6,95.9,7.0,0.0,8.0,1019.7
20.1,13.6,94.4,6.6,0.0,8.0,1019.5
20.1,13.6,96.4,6.3,0.0,8.0,1018.9
20.1,13.6,96.2,5.8,0.0,8.0,1018.2
20.1,13.6,96.0,5.4,0.0,8.0,1017.6
20.1,13.6,96.5,5.8,0.0,8.0,1017.9
20.1,13.6,98.1,5.9,0.0,8.0,1018.2
20.0,13.6,97.7,5.9,0.0,8.0,1018.6
20.0,14.2,89.7,5.8,0.0,5.0,1019.0
20.0,14.3,82.4,5.2,0.0,3.0,1019.4
20.1,14.3,75.6,4.7,0.0,0.0,1019.8
23.1,14.3,64.4,4.4,0.0,0.0,1019.0
26.1,14.1,55.1,3.2,0.0,0.0,1018.1
29.0,14.0,47.3,1.8,0.0,0.0,1017.3
29.9,13.8,42.8,2.5,0.0,1.0,1016.2
30.9,13.8,38.8,3.1,0.0,3.0,1015.0
31.9,13.7,35.1,3.9,0.0,4.0,1013.9
32.0,13.7,41.4,4.1,0.0,3.0,1014.4
32.0,13.7,49.6,4.8,0.0,2.0,1014.9
32.0,13.7,60.3,5.5,0.0,2.0,1015.4
32.0,13.7,69.7,5.5,0.0,1.0,1016.3
32.0,13.7,80.5,4.7,0.0,1.0,1017.2
32.0,13.7,93.2,4.0,0.0,0.0,1018.2
32.0,13.9,92.9,4.6,0.0,1.0,1018.2
31.9,14.1,92.6,5.5,0.0,1.0,1018.2
31.9,14.3,92.1,6.4,0.0,2.0,1018.3
31.9,14.3,91.1,6.4,0.0,2.0,1018.0
31.9,14.3,89.9,6.1,0.0,1.0,1017.7
31.9,14.3,88.6,5.8,0.0,1.0,1017.4
31.9,14.3,88.6,5.5,0.0,1.0,1017.9
31.9,14.3,88.7,5.4,0.0,0.0,1018.3
31.9,14.3,88.8,5.2,0.0,0.0,1018.8
31.9,15.3,74.7,5.1,0.0,0.0,1019.2
31.9,15.3,63.1,5.1,0.0,0.0,1019.7
31.9,15.3,53.5,5.2,0.0,0.0,1020.2
31.9,15.3,39.7,5.2,0.0,0.0,1019.3
31.9,15.3,29.4,3.0,0.0,0.0,1018.5
