Temperatura_Max,Temperatura_Min,Umidade_Max,Ventania,Precipitacao,Nuvem,Pressao
27.8,15.3,75.0,2.1,0.0,0.0,1015.9
27.4,15.4,77.8,2.1,0.0,0.0,1015.3
26.5,15.4,72.6,2.4,0.0,0.0,1015.6
26.5,15.4,67.5,2.7,0.0,0.0,1015.8
26.5,15.4,62.7,3.0,0.0,0.0,1016.0
26.5,15.4,58.2,3.2,0.0,0.0,1016.1
26.5,15.4,53.5,3.3,0.0,0.0,1016.4
26.5,15.4,48.9,3.3,0.0,0.0,1016.7
26.5,15.4,50.0,3.4,0.0,0.0,1016.3
26.5,15.4,51.1,3.4,0.0,0.0,1016.0
26.5,15.4,52.4,3.4,0.0,0.0,1015.7
26.5,15.4,53.6,3.4,0.0,0.0,1015.4
26.5,15.4,54.9,3.4,0.0,0.0,1015.1
26.5,15.3,56.3,3.3,0.0,0.0,1014.7
26.5,15.3,57.0,3.2,0.0,0.0,1015.0
26.5,15.3,57.8,3.2,0.0,0.0,1015.2
26.5,15.3,58.2,3.2,0.0,1.0,1015.6
26.5,15.3,58.8,3.1,0.0,1.0,1015.9
26.5,15.3,59.5,3.0,0.0,1.0,1016.2
26.5,15.3,60.2,2.9,0.0,1.0,1016.5
26.5,15.3,61.7,2.9,0.0,1.0,1015.8
26.5,15.3,63.3,2.7,0.0,1.0,1015.0
26.5,15.3,64.8,2.7,0.0,1.0,1014.2
26.5,15.3,66.3,2.6,0.0,1.0,1013.4
26.7,15.3,67.9,2.3,0.0,1.0,1012.6
27.5,15.3,69.5,2.0,0.0,0.0,1011.8
27.5,15.3,68.1,1.9,0.0,1.0,1011.8
27.5,15.3,66.7,2.2,0.0,1.0,1011.8
26.2,17.1,96.8,1.5,0.0,0.0,1015.2
26.2,17.1,100.0,1.3,0.0,0.0,1015.1
26.2,17.1,100.0,1.3,0.0,0.0,1015.1
26.2,17.1,100.0,1.4,0.0,5.0,1015.8
26.2,17.1,100.0,1.6,0.0,4.0,1016.2
26.2,17.1,88.1,1.8,0.0,0.0,1016.3
26.2,17.1,72.1,1.8,0.0,0.0,1016.2
26.2,17.1,71.2,2.6,0.0,0.0,1016.0
26.2,17.1,69.5,2.7,0.0,0.0,1015.6
26.2,17.1,77.7,2.7,0.0,0.0,1015.1
26.2,17.1,85.7,2.5,0.0,0.0,1014.7
26.2,17.1,91.3,2.6,0.0,0.0,1014.4
26.1,17.1,100.0,2.9,0.0,0.0,1014.7
26.2,17.1,100.0,3.3,0.0,0.0,1015.3
26.2,17.1,100.0,4.0,0.0,0.0,1016.0
26.2,17.1,95.5,4.0,0.0,0.0,1016.7
26.3,17.1,82.7,3.7,0.0,0.0,1017.3
26.3,17.1,82.3,2.5,0.0,1.0,1017.9
26.3,17.1,89.0,2.7,0.0,3.0,1018.2
26.3,17.1,86.0,2.7,0.0,2.0,1017.9
26.3,17.1,82.1,2.7,0.0,1.0,1017.0
26.3,17.2,79.7,2.5,0.0,1.0,1016.4
26.3,17.2,80.0,2.4,0.0,1.0,1015.2
26.3,17.2,89.6,2.5,0.0,0.0,1014.7
26.3,17.2,94.2,2.5,0.0,0.0,1014.9
26.3,17.2,100.0,1.4,0.0,1.0,1014.9
26.3,17.2,100.0,1.8,0.0,3.0,1014.9
26.3,17.2,100.0,3.0,0.0,1.0,1015.1
26.3,17.2,96.0,3.2,0.0,0.0,1015.3
26.3,17.2,90.3,4.1,0.0,0.0,1015.2
26.3,17.2,76.8,4.7,0.0,0.0,1014.9
26.3,17.2,72.2,6.0,0.0,0.0,1014.5
26.3,17.2,73.6,7.1,0.0,0.0,1013.6
26.3,17.2,77.9,7.1,0.0,0.0,1012.6
26.3,17.2,80.8,6.9,0.0,0.0,1011.9
26.3,17.2,77.7,8.2,0.0,0.0,1011.4
26.3,17.2,72.1,9.4,0.0,0.0,1011.2
26.3,17.2,72.7,9.4,0.0,1.0,1013.4
26.2,18.1,80.3,3.0,0.0,3.0,1015.2
26.2,18.7,86.0,4.8,0.0,6.0,1017.1
26.1,18.7,74.9,7.1,0.0,6.0,1018.5
25.8,18.7,73.7,7.1,0.0,6.0,1018.5
25.5,18.7,72.5,6.5,0.0,6.0,1018.4
25.5,18.7,71.4,6.0,0.0,6.0,1018.4
25.5,18.7,77.7,6.5,0.14,7.0,1018.3
25.5,18.7,84.4,7.3,0.29,7.0,1018.2
25.5,18.8,93.1,8.3,0.43,8.0,1018.2
24.7,18.8,94.8,8.3,0.87,8.0,1018.6
24.7,18.8,96.8,7.8,1.31,8.0,1019.0
24.8,18.1,98.9,7.3,1.75,8.0,1019.4
24.8,17.6,99.9,6.9,3.04,8.0,1020.0
24.8,17.2,100.0,7.1,4.33,8.0,1020.8
24.8,16.8,98.4,7.2,5.62,8.0,1021.5
24.9,16.8,98.7,7.2,7.0,8.0,1021.5
24.9,16.7,99.1,6.7,8.4,8.0,1021.4
24.9,16.7,99.5,6.3,9.79,8.0,1021.4
24.9,16.6,98.9,5.8,10.51,8.0,1021.0
24.9,16.6,98.2,5.1,11.23,8.0,1020.7
24.9,16.6,100.0,4.4,11.96,8.0,1020.3
24.9,16.6,100.0,3.6,12.33,8.0,1020.4
24.9,16.6,100.0,3.5,12.7,8.0,1020.5
24.9,16.6,99.9,3.3,13.07,8.0,1020.7
24.9,16.6,96.4,3.2,13.3,8.0,1021.2
24.9,16.6,94.0,3.1,13.52,8.0,1021.8
24.9,16.6,92.3,3.0,13.74,8.0,1022.3
24.9,16.6,87.8,3.3,13.99,8.0,1021.8
24.9,16.6,83.6,3.6,14.23,8.0,1021.3
24.9,16.6,79.5,3.7,14.46,8.0,1020.8
23.3,16.7,80.8,3.7,14.44,8.0,1020.2
21.7,16.7,82.2,3.6,14.41,8.0,1019.5
20.6,16.7,83.6,3.5,14.37,8.0,1018.9
20.6,16.7,86.0,3.3,13.94,8.0,1019.0
20.6,16.7,88.5,3.2,13.5,8.0,1019.1
20.6,16.7,91.4,2.8,13.05,8.0,1019.2
20.6,16.7,92.7,2.3,11.77,8.0,1019.3
20.6,16.7,93.6,2.2,10.48,8.0,1019.6
20.6,16.7,94.7,2.3,9.18,8.0,1019.9
20.6,16.7,94.9,2.3,7.8,8.0,1019.6
20.6,16.7,95.1,2.3,6.41,8.0,1019.3
20.6,16.7,95.3,2.5,5.01,8.0,1019.1
20.6,16.7,97.1,2.5,4.3,8.0,1018.5
20.6,16.7,99.5,2.0,3.58,8.0,1018.0
20.6,16.7,100.0,1.5,2.85,8.0,1017.4
20.6,16.9,99.2,1.3,2.48,7.0,1017.6
20.6,17.0,97.7,1.5,2.11,5.0,1017.8
20.6,17.2,96.9,1.7,1.73,4.0,1018.0
20.6,17.6,89.6,1.7,1.5,4.0,1018.6
21.6,17.8,83.0,1.5,1.28,3.0,1019.2
23.2,18.0,77.0,1.6,1.06,3.0,1019.7
24.0,17.9,76.5,2.1,0.81,2.0,1019.3
24.8,17.9,76.1,2.5,0.57,2.0,1018.9
25.6,17.9,75.7,3.0,0.34,2.0,1018.5
25.6,17.8,77.4,3.0,0.22,3.0,1017.8
25.6,17.8,79.2,2.9,0.11,4.0,1017.0
25.6,17.8,81.0,2.8,0.0,5.0,1016.3
25.6,17.8,86.7,2.7,0.0,3.0,1016.5
25.6,17.8,92.9,2.3,0.0,2.0,1016.6
25.6,17.8,99.6,1.9,0.0,2.0,1016.8
25.6,17.8,100.0,1.5,0.0,1.0,1016.9
25.6,17.8,100.0,1.6,0.0,1.0,1017.1
25.6,17.8,100.0,1.8,0.0,0.0,1017.4
25.6,17.8,99.2,1.8,0.0,0.0,1017.4
25.6,17.8,98.1,1.7,0.0,0.0,1017.4
25.6,17.8,97.2,1.7,0.0,0.0,1017.4
25.6,17.8,99.9,1.8,0.0,0.0,1017.0
25.6,17.8,100.0,2.0,0.0,0.0,1016.6
25.6,17.8,100.0,2.1,0.0,0.0,1016.2
25.6,17.5,100.0,2.3,0.0,0.0,1016.4
25.6,17.2,100.0,2.5,0.0,0.0,1016.7
25.7,17.0,100.0,2.8,0.0,0.0,1017.0
25.7,16.9,100.0,2.8,0.0,0.0,1017.7
25.7,16.9,99.0,2.3,0.0,0.0,1018.2
25.7,16.9,91.6,1.5,0.0,1.0,1018.8
26.2,16.9,87.4,1.3,0.0,1.0,1018.4
27.3,16.9,83.4,1.2,0.0,1.0,1018.0
28.4,16.8,79.5,1.5,0.0,2.0,1017.6
28.4,16.8,84.5,1.6,0.0,2.0,1017.1
28.4,16.8,89.7,1.7,0.0,1.0,1016.6
28.4,16.8,95.2,1.7,0.0,1.0,1016.1
28.4,16.8,100.0,1.9,0.0,2.0,1016.1
28.4,16.8,100.0,2.1,0.0,3.0,1016.2
28.4,16.8,100.0,2.5,0.0,3.0,1016.2
28.4,16.8,100.0,2.5,0.0,2.0,1016.4
28.4,16.8,100.0,2.5,0.0,1.0,1016.8
28.4,16.8,87.6,2.5,0.0,0.0,1017.2
28.4,16.8,79.8,2.6,0.0,0.0,1017.1
28.4,16.8,72.0,2.7,0.0,0.0,1016.9
28.4,16.8,64.1,2.8,0.0,0.0,1016.8
28.4,16.8,76.2,2.9,0.0,0.0,1016.1
28.4,16.8,89.7,2.9,0.0,0.0,1015.5
28.4,16.8,100.0,2.9,0.0,0.0,1014.9
28.4,16.8,100.0,2.9,0.0,0.0,1015.5
28.4,16.8,100.0,2.4,0.0,1.0,1016.2
28.4,16.1,100.0,2.1,0.0,1.0,1016.9
28.4,16.0,96.4,1.9,0.0,1.0,1017.4
28.4,16.0,88.0,1.6,0.0,1.0,1017.9
28.4,16.0,81.0,1.3,0.0,1.0,1018.4
28.4,16.0,83.0,1.2,0.0,1.0,1017.9
28.4,16.0,85.0,1.4,0.0,0.0,1017.4
28.4,16.0,87.2,1.5,0.0,0.0,1016.9
28.1,16.0,89.6,1.7,0.0,0.0,1016.4
27.7,16.0,92.0,1.8,0.0,0.0,1015.8
27.4,16.0,94.5,2.0,0.0,0.0,1015.3
26.8,16.0,91.7,2.0,0.0,0.0,1015.5
26.8,16.0,89.1,1.8,0.0,0.0,1015.8
26.8,16.0,86.9,1.6,0.0,0.0,1016.0
26.8,16.0,85.2,1.3,0.0,0.0,1016.1
26.8,16.0,83.1,1.3,0.0,0.0,1016.4
26.8,16.0,81.1,1.2,0.0,0.0,1016.7
26.8,16.0,81.6,1.2,0.0,0.0,1016.4
26.8,16.0,82.1,1.1,0.0,0.0,1016.0
26.8,16.0,82.5,1.3,0.0,0.0,1015.7
26.8,16.0,82.7,1.5,0.0,0.0,1015.4
26.8,16.0,83.0,1.6,0.0,0.0,1015.1
26.8,16.0,83.2,1.7,0.0,0.0,1014.7
26.8,16.0,84.3,1.7,0.0,0.0,1015.0
26.8,16.0,85.2,1.6,0.0,1.0,1015.2
26.7,16.0,85.6,1.5,0.0,1.0,1015.6
26.7,16.4,86.2,1.3,0.0,1.0,1015.9
26.7,16.4,87.0,1.1,0.0,1.0,1016.2
26.7,16.4,87.6,1.0,0.0,1.0,1016.5
26.7,16.4,88.0,1.0,0.0,1.0,1015.7
26.7,16.4,88.2,1.2,0.0,1.0,1015.0
26.7,16.4,88.6,1.3,0.0,1.0,1014.2
26.7,16.4,89.2,1.5,0.0,1.0,1013.4
26.7,16.4,89.9,1.7,0.0,0.0,1012.6
27.0,16.4,90.6,1.8,0.0,0.0,1011.7
27.0,16.4,92.6,1.8,0.0,1.0,1011.7
27.0,16.4,94.9,1.9,0.0,1.0,1011.8
26.7,17.6,97.2,1.4,0.0,0.0,1015.2
26.7,17.6,100.0,1.3,0.0,0.0,1015.0
26.7,17.6,100.0,1.3,0.0,0.0,1015.1
26.7,17.6,100.0,1.5,0.0,5.0,1015.8
26.7,17.6,100.0,1.6,0.0,4.0,1016.2
26.7,17.6,90.6,1.9,0.0,0.0,1016.3
26.7,17.6,74.9,1.9,0.0,0.0,1016.2
26.7,17.6,72.9,2.5,0.0,0.0,1016.0
26.7,17.6,70.9,2.6,0.0,0.0,1015.5
26.7,17.6,79.6,2.6,0.0,0.0,1015.1
26.7,17.6,88.6,2.5,0.0,0.0,1014.7
26.7,17.6,95.6,2.6,0.0,0.0,1014.4
26.7,17.4,100.0,2.9,0.0,0.0,1014.7
26.7,17.4,100.0,3.1,0.0,0.0,1015.3
26.7,17.4,100.0,3.8,0.0,0.0,1015.9
26.7,17.4,96.7,3.8,0.0,0.0,1016.7
26.9,17.4,82.7,3.3,0.0,0.0,1017.3
26.9,17.4,82.6,2.6,0.0,1.0,1017.9
26.9,17.4,89.3,2.8,0.0,3.0,1018.2
26.9,17.4,86.2,2.8,0.0,2.0,1017.9
26.9,17.4,82.2,2.7,0.0,2.0,1017.0
26.9,17.5,80.2,2.5,0.0,1.0,1016.4
26.9,17.5,80.5,2.4,0.0,1.0,1015.2
26.9,17.5,89.9,2.4,0.0,0.0,1014.7
26.9,17.5,94.3,2.3,0.0,0.0,1014.9
26.9,17.5,100.0,1.5,0.0,2.0,1014.9
26.9,17.5,100.0,1.7,0.0,3.0,1014.9
26.9,17.5,100.0,3.1,0.0,1.0,1015.1
26.9,17.5,97.2,3.2,0.0,0.0,1015.2
26.9,17.5,91.9,3.6,0.0,0.0,1015.2
26.9,17.5,78.3,4.2,0.0,0.0,1014.9
26.9,17.5,73.8,5.0,0.0,0.0,1014.5
26.9,17.5,75.2,6.3,0.0,0.0,1013.6
26.9,17.5,79.7,6.3,0.0,0.0,1012.6
26.9,17.5,83.2,6.6,0.0,0.0,1011.9
26.9,17.5,80.5,7.9,0.0,0.0,1011.3
26.9,17.5,74.4,9.1,0.0,0.0,1011.2
26.9,17.5,73.6,9.1,0.0,1.0,1013.5
26.8,18.6,80.8,2.9,0.0,3.0,1015.3
26.8,19.1,85.3,4.8,0.0,6.0,1017.2
26.7,19.1,75.7,7.1,0.0,6.0,1018.6
26.3,19.1,74.4,7.1,0.0,6.0,1018.5
26.0,19.1,73.1,6.5,0.0,6.0,1018.5
26.0,19.1,71.8,5.9,0.0,6.0,1018.4
26.0,19.1,78.0,6.4,0.14,7.0,1018.4
26.0,19.1,84.8,7.1,0.29,7.0,1018.3
26.0,19.2,93.6,8.0,0.43,8.0,1018.2
25.3,19.2,95.3,8.0,0.86,8.0,1018.6
25.3,19.2,97.1,7.5,1.3,8.0,1019.0
25.3,18.5,98.9,7.1,1.74,8.0,1019.4
25.3,18.0,100.0,6.6,3.09,8.0,1020.1
25.4,17.6,100.0,6.7,4.44,8.0,1020.8
25.4,17.1,98.6,6.8,5.8,8.0,1021.6
25.4,17.1,98.9,6.8,7.25,8.0,1021.5
25.4,17.0,99.3,6.3,8.7,8.0,1021.5
25.4,16.9,99.6,5.8,10.17,8.0,1021.4
25.4,16.9,99.0,5.4,10.92,8.0,1021.0
25.4,16.9,98.4,4.6,11.68,8.0,1020.7
25.4,16.9,97.8,3.9,12.45,8.0,1020.3
25.4,16.9,100.0,3.3,12.82,8.0,1020.4
25.4,16.9,100.0,3.1,13.2,8.0,1020.5
25.4,16.9,99.8,3.0,13.58,8.0,1020.7
25.4,16.9,96.3,2.9,13.8,8.0,1021.2
25.4,16.9,93.8,2.8,14.02,8.0,1021.8
25.4,16.9,92.1,2.8,14.24,8.0,1022.3
25.4,16.9,87.7,3.1,14.49,8.0,1021.8
25.4,16.9,83.4,3.5,14.74,8.0,1021.3
25.4,16.9,79.4,3.7,14.97,8.0,1020.8
23.9,17.0,80.7,3.7,14.94,8.0,1020.2
22.3,17.0,82.0,3.6,14.91,8.0,1019.5
21.3,17.0,83.4,3.4,14.87,8.0,1018.9
21.3,17.0,85.9,3.3,14.44,8.0,1019.0
21.3,17.0,88.4,2.9,14.0,8.0,1019.1
21.3,17.0,91.3,2.6,13.56,8.0,1019.2
21.3,17.0,92.8,2.1,12.21,8.0,1019.3
21.3,17.0,93.8,2.1,10.86,8.0,1019.6
21.3,17.0,95.1,2.3,9.5,8.0,1019.9
21.3,17.0,95.3,2.3,8.06,8.0,1019.6
21.3,17.0,95.5,2.3,6.6,8.0,1019.3
21.3,17.0,95.7,2.4,5.13,8.0,1019.0
21.3,17.0,97.8,2.4,4.38,8.0,1018.5
21.3,17.0,100.0,1.9,3.62,8.0,1018.0
21.2,17.0,98.7,1.5,2.85,8.0,1017.4
21.2,17.2,100.0,1.2,2.48,6.0,1017.6
21.2,17.4,98.2,1.5,2.1,5.0,1017.7
21.2,17.7,97.4,1.7,1.72,4.0,1018.0
21.2,18.1,89.8,1.7,1.5,3.0,1018.6
22.2,18.3,83.1,1.5,1.28,3.0,1019.2
23.8,18.3,76.9,1.6,1.06,3.0,1019.7
24.6,18.2,76.5,2.1,0.81,2.0,1019.3
25.4,18.2,76.1,2.6,0.56,2.0,1018.9
26.2,18.1,75.8,3.1,0.33,2.0,1018.5
26.2,18.1,77.6,3.1,0.22,3.0,1017.8
26.2,18.1,79.4,3.0,0.11,4.0,1017.0
26.2,18.1,81.2,2.8,0.0,5.0,1016.3
26.2,18.1,86.8,2.7,0.0,4.0,1016.5
26.2,18.1,92.9,2.3,0.0,3.0,1016.6
26.2,18.1,99.5,1.9,0.0,1.0,1016.8
26.2,18.1,100.0,1.5,0.0,1.0,1016.9
26.2,18.1,100.0,1.5,0.0,0.0,1017.1
26.2,18.1,100.0,1.7,0.0,0.0,1017.4
26.2,18.1,100.0,1.7,0.0,0.0,1017.4
26.2,18.1,100.0,1.7,0.0,0.0,1017.4
26.2,18.1,99.4,1.6,0.0,0.0,1017.4
26.2,18.1,100.0,1.8,0.0,0.0,1017.0
26.2,18.1,100.0,1.9,0.0,0.0,1016.6
26.2,18.1,100.0,2.0,0.0,0.0,1016.2
26.2,18.0,100.0,2.2,0.0,0.0,1016.4
26.2,17.8,100.0,2.4,0.0,0.0,1016.7
26.2,17.6,100.0,2.6,0.0,0.0,1017.0
26.2,17.5,100.0,2.6,0.0,0.0,1017.6
26.2,17.5,99.3,2.1,0.0,0.0,1018.2
26.2,17.5,91.5,1.4,0.0,1.0,1018.8
26.8,17.5,87.9,1.2,0.0,1.0,1018.4
27.9,17.4,84.4,1.3,0.0,1.0,1018.0
29.0,17.4,81.0,1.6,0.0,2.0,1017.6
29.0,17.3,85.6,1.6,0.0,2.0,1017.1
29.0,17.3,90.5,1.7,0.0,1.0,1016.6
29.0,17.3,95.6,1.7,0.0,1.0,1016.0
29.0,17.3,100.0,1.9,0.0,2.0,1016.1
29.0,17.3,100.0,2.0,0.0,3.0,1016.1
29.0,17.3,100.0,2.3,0.0,4.0,1016.2
29.0,17.3,100.0,2.3,0.0,3.0,1016.4
29.0,17.3,100.0,2.3,0.0,2.0,1016.8
29.0,17.3,91.6,2.4,0.0,0.0,1017.2
29.0,17.3,82.8,2.5,0.0,0.0,1017.0
29.0,17.3,74.1,2.6,0.0,0.0,1016.9
29.0,17.3,65.4,2.6,0.0,0.0,1016.7
29.0,17.3,78.1,2.8,0.0,0.0,1016.1
29.0,17.3,92.3,2.8,0.0,0.0,1015.5
29.0,17.3,100.0,2.8,0.0,0.0,1014.8
29.0,17.3,100.0,2.8,0.0,0.0,1015.5
29.0,17.3,100.0,2.5,0.0,1.0,1016.2
29.0,16.6,100.0,2.2,0.0,1.0,1016.9
29.0,16.5,96.6,2.0,0.0,1.0,1017.4
29.0,16.5,88.0,1.6,0.0,1.0,1017.9
29.0,16.5,80.9,1.3,0.0,1.0,1018.4
29.0,16.5,82.9,1.2,0.0,0.0,1017.9
29.0,16.5,85.1,1.4,0.0,0.0,1017.4
29.0,16.5,87.3,1.5,0.0,0.0,1016.9
28.6,16.6,89.8,1.7,0.0,0.0,1016.4
28.3,16.6,92.3,1.8,0.0,0.0,1015.8
27.9,16.6,95.1,2.0,0.0,0.0,1015.3
27.3,16.6,92.7,2.0,0.0,0.0,1015.5
27.3,16.6,90.5,1.7,0.0,0.0,1015.8
27.3,16.6,88.5,1.5,0.0,0.0,1016.0
27.3,16.6,87.2,1.3,0.0,0.0,1016.1
27.3,16.6,85.4,1.2,0.0,0.0,1016.4
27.3,16.6,83.7,1.1,0.0,0.0,1016.7
27.3,16.6,84.1,1.1,0.0,0.0,1016.4
27.3,16.6,84.4,1.1,0.0,0.0,1016.0
27.3,16.6,84.7,1.2,0.0,0.0,1015.7
27.3,16.6,85.0,1.4,0.0,0.0,1015.4
27.3,16.6,85.2,1.6,0.0,0.0,1015.1
27.3,16.6,85.5,1.7,0.0,0.0,1014.7
27.3,16.6,86.1,1.7,0.0,0.0,1015.0
27.3,16.6,86.8,1.6,0.0,1.0,1015.2
27.3,16.6,86.8,1.4,0.0,1.0,1015.6
27.3,16.8,87.1,1.3,0.0,1.0,1015.9
27.3,16.8,87.6,1.1,0.0,1.0,1016.2
27.3,16.8,88.1,1.0,0.0,1.0,1016.5
27.3,16.8,88.7,1.1,0.0,1.0,1015.7
27.3,16.8,89.4,1.2,0.0,1.0,1015.0
27.3,16.8,90.1,1.4,0.0,1.0,1014.2
27.3,16.8,91.0,1.5,0.0,1.0,1013.4
27.3,16.8,91.9,1.6,0.0,0.0,1012.5
27.3,16.8,92.8,1.8,0.0,0.0,1011.7
27.2,16.8,95.4,1.8,0.0,0.0,1011.7
27.2,16.8,98.4,1.8,0.0,1.0,1011.8
24.9,13.6,63.8,6.2,0.0,0.0,1015.3
24.9,13.6,59.5,3.8,0.0,0.0,1015.1
24.9,13.6,56.1,3.8,0.0,0.0,1015.2
24.9,13.6,52.8,3.2,0.0,5.0,1015.8
24.9,13.6,52.1,3.7,0.0,4.0,1016.2
24.9,13.6,52.2,4.4,0.0,0.0,1016.4
24.9,13.6,47.8,4.7,0.0,0.0,1016.3
24.9,13.6,50.4,5.0,0.0,0.0,1016.1
24.9,13.6,46.8,5.0,0.0,0.0,1015.7
24.9,13.6,48.7,5.3,0.0,0.0,1015.2
24.9,13.6,46.7,5.8,0.0,0.0,1014.8
24.9,13.6,48.9,6.2,0.0,0.0,1014.6
24.9,13.6,51.3,6.6,0.0,0.0,1014.9
24.8,13.6,50.3,6.7,0.0,0.0,1015.4
24.8,14.0,51.1,6.7,0.0,0.0,1016.1
24.8,14.6,52.4,6.8,0.0,0.0,1016.8
25.3,14.6,50.1,6.8,0.0,0.0,1017.5
25.9,14.6,51.9,6.8,0.0,1.0,1018.0
25.9,14.6,59.0,6.8,0.0,2.0,1018.2
25.9,14.6,66.1,6.6,0.0,2.0,1017.9
25.9,14.6,67.2,6.3,0.0,1.0,1017.0
25.9,14.6,67.3,5.8,0.0,1.0,1016.4
25.9,14.6,61.8,6.7,0.0,1.0,1015.2
25.9,14.6,64.4,8.9,0.0,0.0,1014.8
25.9,14.6,62.3,9.6,0.0,0.0,1015.0
25.9,14.6,62.3,9.6,0.0,2.0,1014.9
25.9,14.6,63.8,9.6,0.0,4.0,1015.0
25.9,14.6,56.5,9.6,0.0,1.0,1015.2
25.9,14.6,49.8,9.2,0.0,0.0,1015.3
25.9,14.6,44.7,12.3,0.0,0.0,1015.4
25.9,14.6,45.9,12.3,0.0,0.0,1015.1
25.9,14.6,41.2,12.1,0.0,0.0,1014.7
25.9,14.6,42.1,10.8,0.0,0.0,1013.8
25.9,14.6,41.0,10.3,0.0,0.0,1012.8
25.9,14.6,42.6,9.4,0.0,0.0,1012.2
25.9,14.6,43.5,11.1,0.0,0.0,1011.7
25.9,14.6,42.5,12.7,0.0,0.0,1011.6
25.8,14.8,42.4,12.7,0.0,0.0,1013.6
25.7,16.0,58.8,11.1,0.0,2.0,1015.4
25.7,16.9,66.6,7.7,0.0,4.0,1017.3
25.7,16.9,81.0,9.1,0.0,6.0,1018.8
25.7,16.9,81.4,9.1,0.0,6.0,1018.8
24.7,17.0,81.8,8.3,0.0,6.0,1018.7
24.4,17.0,82.2,7.5,0.0,6.0,1018.6
24.4,17.0,86.3,7.2,0.32,7.0,1018.5
24.4,16.8,91.0,8.2,0.63,7.0,1018.4
24.4,15.6,99.3,9.4,0.94,8.0,1018.3
23.3,15.1,100.0,9.4,1.58,8.0,1018.7
21.9,14.5,100.0,9.2,2.2,8.0,1019.1
20.1,13.8,100.0,9.0,2.83,8.0,1019.5
20.2,13.4,99.9,9.1,4.44,8.0,1020.2
20.2,13.1,100.0,9.4,6.05,8.0,1020.9
20.2,12.9,100.0,9.7,7.65,8.0,1021.7
20.2,12.8,100.0,9.7,9.34,8.0,1021.6
20.2,12.8,100.0,9.2,11.02,8.0,1021.5
20.2,12.7,100.0,8.8,12.7,8.0,1021.5
20.2,12.6,100.0,8.3,13.63,8.0,1021.1
20.2,12.4,99.7,7.6,14.55,8.0,1020.7
20.2,12.3,99.5,6.9,15.46,8.0,1020.4
20.2,12.3,99.6,6.2,15.91,8.0,1020.5
20.2,12.3,99.9,6.0,16.36,8.0,1020.6
20.2,12.3,99.8,5.9,16.81,8.0,1020.7
20.2,12.3,100.0,5.8,17.11,8.0,1021.3
20.2,12.3,94.1,5.5,17.42,8.0,1021.9
20.2,12.3,93.5,5.3,17.73,8.0,1022.4
20.2,12.3,92.6,5.0,18.12,8.0,1021.9
20.2,12.3,89.8,4.7,18.52,8.0,1021.4
20.2,12.3,87.1,4.7,18.92,8.0,1020.9
18.8,12.4,88.4,4.7,18.87,8.0,1020.2
17.5,12.5,89.7,4.5,18.82,8.0,1019.6
16.2,12.5,91.1,4.3,18.78,8.0,1018.9
15.9,12.5,92.9,4.9,18.26,8.0,1019.0
15.9,12.5,93.9,5.6,17.75,8.0,1019.2
15.9,12.5,97.2,6.4,17.25,8.0,1019.3
15.9,12.5,98.1,6.8,15.64,8.0,1019.4
15.9,12.5,98.7,7.2,14.03,8.0,1019.7
15.9,12.5,99.6,7.6,12.43,8.0,1020.0
15.9,12.5,99.7,7.6,10.74,8.0,1019.7
15.9,12.5,99.6,7.3,9.05,8.0,1019.4
15.9,12.5,97.9,7.1,7.38,8.0,1019.2
15.9,12.5,98.2,6.8,6.45,8.0,1018.6
15.9,12.5,98.3,6.2,5.53,8.0,1018.1
15.9,12.5,98.4,5.3,4.62,8.0,1017.6
15.9,12.5,97.8,4.5,4.17,6.0,1017.7
15.9,12.6,97.3,4.7,3.72,4.0,1017.9
15.9,12.7,96.3,4.9,3.27,3.0,1018.1
16.3,13.0,91.7,4.9,2.97,2.0,1018.7
17.8,13.2,87.7,4.4,2.66,2.0,1019.3
19.2,13.4,83.9,3.8,2.35,2.0,1019.8
20.3,14.0,82.7,3.8,1.96,1.0,1019.4
21.5,13.9,81.6,4.3,1.56,1.0,1018.9
22.6,13.9,80.6,4.9,1.15,1.0,1018.5
22.6,13.8,81.6,4.9,0.89,3.0,1017.8
22.6,13.8,82.6,4.5,0.62,4.0,1017.0
22.6,13.8,83.6,4.0,0.36,6.0,1016.3
22.6,13.8,84.0,3.5,0.24,4.0,1016.5
22.6,13.8,84.4,2.7,0.12,3.0,1016.7
22.6,13.8,84.7,2.2,0.0,2.0,1016.8
22.6,13.9,81.0,2.2,0.0,1.0,1017.0
22.6,14.0,76.6,2.4,0.0,1.0,1017.2
22.6,14.1,71.8,2.8,0.0,0.0,1017.5
22.6,14.1,68.3,2.9,0.0,0.0,1017.5
22.6,14.1,64.8,3.0,0.0,0.0,1017.5
22.6,14.1,61.3,3.0,0.0,0.0,1017.5
22.6,14.1,60.1,3.2,0.0,0.0,1017.1
22.6,14.1,58.9,3.3,0.0,0.0,1016.6
22.6,14.1,57.6,3.4,0.0,0.0,1016.2
22.6,14.2,57.2,3.8,0.0,0.0,1016.5
22.6,14.2,56.7,4.2,0.0,0.0,1016.7
22.5,14.2,55.8,4.5,0.0,0.0,1017.1
22.5,15.7,57.9,4.5,0.0,0.0,1017.8
22.5,15.8,58.8,4.5,0.0,0.0,1018.3
25.3,15.8,58.7,4.5,0.0,0.0,1018.9
26.7,15.7,55.9,4.5,0.0,0.0,1018.5
28.1,15.6,53.2,3.8,0.0,0.0,1018.1
